athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
ath_7564,?,unknown,,Russia,-73kg,,2013,,?,?,86.6,CN Barcelona,?,?,Silver,World Record,Powerlifting,Yes,Nike
7566,John Smith,Female,55,Italy,-96kg,European Cup,2022,,-1,127.1,,Beijing Barbell,,0,,National Record,?,unknown,Reebok
,Sofia López,Male,?,China,-96kg,Continental Cup,2018,113kg,77.8,364.0,,Madrid Strength,Unknown,0,Gold,World Record,Olympic,Y,Puma
ath_7567,Elena Petrova,?,,usa,-81kg,National Open,2014,,131kg,,49.8,Roma Lifting,Anna Müller,,?,?,,Y,Nike
7569,Sofia López,F,,spain,-81kg,Continental Cup,2024,0,?,?,87kg,CN Barcelona,Li Zhang,0,,Personal Best,CrossFit,Yes,Reebok
7570,Elena Petrova,?,32,CHN,-55kg,Junior Championship,2015,,?,300kg,?,Cairo Strong,Unknown,?,Gold,Personal Best,?,?,Eleiko
7571,Li Wei,Female,,Spain,,National Open,,61.0,-1,?,?,Berlin Power,Michael Johnson,0,Silver,Personal Best,,N,Adidas
,Anna Kowalska,unknown,?,China,-67kg,Panamerican Games,2012,110.1,,300kg,,Berlin Power,?,15,?,,,No,Under Armour
ath_7572,Carlos Ruiz,unknown,?,CHN,-61kg,European Cup,2024,176kg,193kg,300kg,128.9,Roma Lifting,Pedro López,?,Silver,,Powerlifting,Y,unknown
7574,Unknown,F,15,China,,National Open,?,0,109kg,281.0,?,Tokyo Lift Club,?,7,?,National Record,Olympic,N,
ath_7574,David Müller,F,?,USA,-61kg,?,2019,0,163kg,?,148.9,Cairo Strong,,,Silver,World Record,Powerlifting,Y,Nike
,John Smith,F,34,Germany,-61kg,?,2015,?,-1,222.2,83kg,Berlin Power,Li Zhang,,Bronze,World Record,Functional,Yes,Rogue
,Sarah Johnson,unknown,,Japan,73KG,Junior Championship,,?,?,?,?,Berlin Power,Unknown,0,,?,,No,Adidas
7578,John Smith,unknown,20,France,-81kg,National Open,2021,?,177.4,?,145.5,Cairo Strong,Pedro López,,Bronze,World Record,Functional,Yes,Nike
7579,Sofia López,F,?,USA,-109kg,,2015,62kg,85.8,300kg,87kg,London Barbell,?,?,Silver,World Record,?,N,Puma
,Sofia López,Female,,France,-73kg,World Championship,2025,?,?,?,?,Cairo Strong,Michael Johnson,?,?,,?,?,unknown
7581,Elena Petrova,unknown,,BRA,-55kg,National Open,2021,158.6,-1,300kg,,Berlin Power,Unknown,18,,,Powerlifting,Yes,unknown
7582,?,?,,France,73KG,National Open,2021,,-1,124.2,,London Barbell,Li Zhang,,?,Personal Best,Powerlifting,Yes,Adidas
7583,Elena Petrova,M,?,BRA,-61kg,Panamerican Games,2021,,196.1,?,58kg,CN Barcelona,Anna Müller,0,,?,Olympic,?,Rogue
,Carlos Ruiz,unknown,,Russia,-55kg,National Open,2014,126.9,?,300kg,?,Team USA,Anna Müller,,,National Record,,unknown,
,John Smith,?,45,Italy,-81kg,Olympics 2020,2017,0,?,300kg,?,Team USA,Michael Johnson,?,?,?,Olympic,No,unknown
,?,Female,,spain,-73kg,Panamerican Games,2014,0,?,,,Tokyo Lift Club,Pedro López,20,Bronze,,Olympic,unknown,unknown
,,Female,,USA,-96kg,?,2021,115.6,?,?,79kg,unknown,,,Silver,?,?,?,Nike
,David Müller,?,21,Germany,-96kg,Junior Championship,2014,167kg,,,?,Cairo Strong,Michael Johnson,1,Gold,National Record,CrossFit,unknown,Eleiko
7589,Li Wei,M,,Unknown,-73kg,Panamerican Games,2012,,,300kg,,Madrid Strength,Michael Johnson,0,Silver,,CrossFit,N,Adidas
,David Müller,F,30,usa,-73kg,National Open,2017,83kg,,,?,CN Barcelona,Carlos Ruiz,,Gold,?,CrossFit,unknown,Nike
7591,Carlos Ruiz,F,,Germany,-55kg,National Open,2019,?,?,,?,unknown,Michael Johnson,?,,,CrossFit,Y,
,Elena Petrova,F,?,Egypt,-61kg,Junior Championship,2010,120kg,?,,72kg,Team USA,Michael Johnson,?,,,Functional,Y,Reebok
ath_7592,Miguel Santos,M,?,CHN,,Olympics 2020,2025,,?,300kg,,Roma Lifting,Michael Johnson,,,,Olympic,unknown,Reebok
,Hiro Tanaka,Female,14,RUS,-73kg,,2014,80.8,-1,,104kg,unknown,Pedro López,,Gold,,,Yes,Rogue
ath_7594,Anna Kowalska,Male,55,Japan,,World Championship,,0,?,,,CN Barcelona,Pedro López,0,Gold,,?,?,Reebok
ath_7595,Carlos Ruiz,?,32,Italy,-61kg,European Cup,2011,,?,300kg,65kg,Berlin Power,Pedro López,0,?,National Record,Olympic,?,Nike
ath_7596,Carlos Ruiz,?,,Brazil,-81kg,National Open,2018,,?,375.0,,Berlin Power,Unknown,,,,Olympic,No,Eleiko
7598,?,F,,Germany,-61kg,Junior Championship,2022,139kg,?,?,55kg,Cairo Strong,Anna Müller,,Gold,World Record,Olympic,Yes,Adidas
,David Müller,F,68,CHN,+109kg,,,114.9,,?,,Tokyo Lift Club,Michael Johnson,9,,National Record,Powerlifting,N,
7600,,?,?,Germany,-81kg,Continental Cup,2015,133kg,217kg,,,Roma Lifting,,,Gold,?,Olympic,?,Nike
ath_7600,Unknown,Male,25,Japan,-96kg,,2018,?,183kg,197.5,93kg,Team USA,Carlos Ruiz,?,Silver,,Powerlifting,Y,Puma
7602,?,Female,36,Egypt,-109kg,Tokyo 2021,2022,174.9,157.7,359.5,54kg,Berlin Power,Unknown,0,,Personal Best,?,N,
7603,Sarah Johnson,?,16,Russia,-55kg,Panamerican Games,2021,,198.5,300kg,?,Roma Lifting,Li Zhang,,?,,Olympic,?,unknown
,Miguel Santos,F,?,China,-109kg,,2015,0,-1,300kg,77.7,Madrid Strength,?,5,?,Personal Best,Functional,unknown,
,Emma Brown,Male,,China,-73kg,Continental Cup,2021,161kg,,?,90kg,Beijing Barbell,Unknown,,Silver,National Record,Powerlifting,?,Under Armour
,Emma Brown,unknown,,Unknown,-67kg,?,2011,?,147kg,?,,Team USA,Michael Johnson,0,Silver,National Record,?,No,Under Armour
ath_7606,John Smith,Female,43,BRA,-81kg,Panamerican Games,9999,0,93.0,359.0,,CN Barcelona,Li Zhang,19,,,Olympic,Y,Adidas
7608,,F,31,Spain,-81kg,Tokyo 2021,2014,62kg,130kg,305.4,,Beijing Barbell,Li Zhang,0,,,Functional,?,Adidas
,Emma Brown,F,17,Unknown,-61kg,Junior Championship,2016,76kg,-1,?,91kg,Tokyo Lift Club,Li Zhang,,Gold,Personal Best,CrossFit,unknown,
ath_7609,Unknown,Male,?,RUS,73KG,,2013,?,?,300kg,105.6,unknown,Pedro López,0,,National Record,CrossFit,?,Puma
7611,John Smith,F,?,BRA,-96kg,?,?,81.6,?,300kg,53.0,CN Barcelona,?,5,Gold,National Record,CrossFit,Y,
7612,Carlos Ruiz,?,,RUS,-55kg,World Championship,2023,0,,300kg,?,Roma Lifting,?,7,,,Powerlifting,unknown,Reebok
ath_7612,Unknown,M,54,France,-73kg,Junior Championship,2023,65.4,179.3,272.8,?,Roma Lifting,Pedro López,?,Silver,,Olympic,No,Reebok
ath_7613,Sarah Johnson,Male,52,Brazil,-73kg,?,2019,?,192.8,300kg,,CN Barcelona,Anna Müller,0,?,National Record,CrossFit,No,Eleiko
,Carlos Ruiz,M,?,China,-67kg,Continental Cup,2018,101kg,165kg,,64.0,Roma Lifting,?,0,Gold,Personal Best,CrossFit,Yes,Nike
ath_7615,Anna Kowalska,M,21,USA,-61kg,?,2016,,?,,?,unknown,Anna Müller,,,National Record,Powerlifting,Yes,Reebok
,Miguel Santos,Male,?,Unknown,73KG,Continental Cup,2015,119.8,-1,?,,unknown,Anna Müller,,Gold,,,Yes,Reebok
7618,Maria Rossi,Male,67,usa,-81kg,Tokyo 2021,2015,107.9,?,300kg,88kg,unknown,,16,?,?,Olympic,N,Reebok
,Sofia López,M,38,Mexico,,Junior Championship,2014,0,143kg,195.0,136.8,Cairo Strong,Unknown,,?,,,Y,unknown
7620,Miguel Santos,F,?,Japan,-109kg,,2022,121.3,92kg,,,London Barbell,Li Zhang,0,,World Record,Functional,No,unknown
ath_7620,Miguel Santos,F,,China,-67kg,Continental Cup,?,159.7,125kg,?,?,London Barbell,Pedro López,?,,National Record,Functional,Y,Nike
,Emma Brown,?,?,Mexico,,Junior Championship,2019,?,?,?,125.0,London Barbell,Anna Müller,14,,National Record,Olympic,Yes,Nike
,James Lee,M,40,Unknown,-67kg,Junior Championship,2022,?,125kg,,69kg,CN Barcelona,Pedro López,2,Bronze,,Powerlifting,unknown,Eleiko
,Laura Gómez,Female,?,Mexico,,?,2018,138.2,,,89.4,Madrid Strength,Li Zhang,0,,,Functional,?,Puma
,Sofia López,Female,16,Egypt,-73kg,Olympics 2020,2018,75kg,187kg,,?,Madrid Strength,?,0,,,Olympic,?,Puma
,Sarah Johnson,F,62,Germany,-55kg,Olympics 2020,2025,118.5,150.1,125.8,?,CN Barcelona,Anna Müller,,,,CrossFit,unknown,
,David Müller,F,30,France,-81kg,World Championship,?,,154kg,?,,London Barbell,Carlos Ruiz,,Silver,World Record,?,unknown,Puma
,Sofia López,Male,25,CHN,,European Cup,2015,84.1,-1,146.5,99kg,CN Barcelona,?,0,Bronze,Personal Best,CrossFit,Y,unknown
,Hiro Tanaka,F,17,Russia,-73kg,Panamerican Games,2016,0,151kg,300kg,51kg,Beijing Barbell,Anna Müller,12,,,Olympic,No,Reebok
,Anna Kowalska,?,42,RUS,73KG,Junior Championship,2025,119kg,,300kg,145.7,unknown,?,7,Silver,,?,N,Under Armour
ath_7630,Anna Kowalska,?,,Japan,,Olympics 2020,2023,114.9,?,,,Tokyo Lift Club,Carlos Ruiz,0,,World Record,CrossFit,Yes,Under Armour
7632,Li Wei,F,?,Japan,+109kg,Continental Cup,2011,0,?,300kg,,Team USA,Michael Johnson,0,?,,?,Y,Reebok
7633,Emma Brown,unknown,,Spain,-73kg,Olympics 2020,2022,0,-1,?,?,Madrid Strength,Anna Müller,0,Gold,,,Y,
ath_7633,Hiro Tanaka,M,10,usa,-67kg,European Cup,2014,?,-1,362.7,,Team USA,Anna Müller,0,?,Personal Best,Functional,Y,Eleiko
,Sofia López,Female,?,USA,-67kg,,2016,164.1,155kg,?,,Madrid Strength,Anna Müller,?,,,?,No,Nike
ath_7635,Sofia López,Female,,RUS,-109kg,Continental Cup,?,102kg,?,207.3,99.2,Tokyo Lift Club,Unknown,0,Silver,?,,?,Rogue
ath_7636,Emma Brown,unknown,,CHN,73KG,Continental Cup,2014,172kg,?,,75kg,Beijing Barbell,Pedro López,,,,?,No,Eleiko
,Sarah Johnson,F,,Japan,-61kg,European Cup,2010,,,,,Roma Lifting,Carlos Ruiz,,Bronze,?,,Y,Under Armour
ath_7638,David Müller,Male,?,spain,-81kg,National Open,2011,,?,300kg,112.8,Team USA,Michael Johnson,17,?,World Record,Functional,N,Under Armour
,Laura Gómez,M,30,Russia,-61kg,?,2010,,?,,?,Team USA,Michael Johnson,13,Gold,National Record,CrossFit,unknown,Rogue
7641,,unknown,31,Spain,-81kg,Junior Championship,2016,0,93kg,,?,Berlin Power,Carlos Ruiz,7,Bronze,National Record,Powerlifting,N,Rogue
,,Male,43,Germany,-81kg,Tokyo 2021,2019,?,,?,57kg,Berlin Power,Pedro López,?,Bronze,Personal Best,?,?,Under Armour
,Elena Petrova,Female,,CHN,-55kg,Continental Cup,2017,?,-1,,?,Madrid Strength,Michael Johnson,,,National Record,CrossFit,No,
,Emma Brown,unknown,,China,-67kg,Continental Cup,2025,,106kg,?,?,Tokyo Lift Club,Unknown,15,,?,?,?,Puma
ath_7644,?,?,,Mexico,+109kg,Continental Cup,2013,0,145kg,,?,Team USA,Unknown,?,Silver,,,unknown,Under Armour
,Hiro Tanaka,Male,19,Japan,-73kg,Junior Championship,2019,?,?,300kg,56.0,CN Barcelona,,,,National Record,,unknown,Puma
,Li Wei,F,37,spain,-81kg,Panamerican Games,2021,?,187.5,?,,London Barbell,Li Zhang,,,,Olympic,?,Rogue
,Laura Gómez,Female,41,USA,-73kg,Tokyo 2021,2018,51.2,,279.8,?,Madrid Strength,Michael Johnson,0,,,Olympic,No,unknown
7649,,Female,?,usa,-81kg,World Championship,2024,112kg,116.6,267.2,142.9,Team USA,Unknown,,,,CrossFit,No,Adidas
,Miguel Santos,Female,,usa,73KG,National Open,2018,?,96kg,300kg,138.9,unknown,Anna Müller,0,?,World Record,Olympic,Y,Rogue
7651,Miguel Santos,M,?,France,-81kg,World Championship,2011,0,81kg,188.0,?,Madrid Strength,Carlos Ruiz,3,Silver,National Record,?,unknown,Eleiko
ath_7651,Anna Kowalska,?,,Germany,,European Cup,2010,139.9,113kg,173.9,85.1,Berlin Power,Michael Johnson,?,,,CrossFit,N,Puma
,Sofia López,Female,25,USA,-73kg,Junior Championship,9999,?,,,,Tokyo Lift Club,Anna Müller,,Bronze,?,,No,Puma
ath_7653,,F,33,Russia,-67kg,National Open,2024,108kg,-1,155.6,64kg,Cairo Strong,?,15,,?,Functional,N,
7655,,Male,11,Italy,-81kg,,2021,69.5,173kg,,,Roma Lifting,Li Zhang,,Silver,World Record,?,N,Eleiko
7656,Elena Petrova,unknown,22,CHN,-55kg,Panamerican Games,2015,0,?,?,?,unknown,?,,Gold,,CrossFit,?,Under Armour
7657,Li Wei,Male,61,Italy,-81kg,Tokyo 2021,2012,131.7,?,300kg,?,Madrid Strength,Pedro López,5,Bronze,Personal Best,,Y,Adidas
7658,James Lee,unknown,,usa,73KG,Tokyo 2021,2016,174kg,?,,?,unknown,,4,Bronze,,Powerlifting,Y,Puma
ath_7658,James Lee,M,,Japan,-61kg,Junior Championship,2015,0,-1,139.2,96kg,Roma Lifting,Anna Müller,,Gold,,Powerlifting,No,Puma
,Hiro Tanaka,Male,19,BRA,-96kg,?,2019,0,?,,140.2,Beijing Barbell,Li Zhang,?,Bronze,?,Powerlifting,Y,Eleiko
ath_7660,John Smith,unknown,?,Japan,+109kg,Olympics 2020,2015,0,105.6,?,67.1,Team USA,Li Zhang,,Silver,Personal Best,?,?,Under Armour
7662,Carlos Ruiz,unknown,,Japan,-109kg,National Open,2011,,212.9,,?,Berlin Power,Carlos Ruiz,,?,,Powerlifting,Yes,Puma
ath_7662,Miguel Santos,F,,Japan,-55kg,European Cup,2012,0,,?,,Roma Lifting,Anna Müller,0,?,,Functional,N,
7664,Elena Petrova,?,,Mexico,-55kg,Continental Cup,?,,115.0,?,,London Barbell,Unknown,2,?,World Record,CrossFit,Yes,Reebok
ath_7664,John Smith,F,16,Spain,-109kg,Tokyo 2021,2020,117kg,-1,274.2,128.1,CN Barcelona,Pedro López,?,Gold,World Record,Functional,Yes,Nike
ath_7665,Hiro Tanaka,unknown,?,BRA,-61kg,World Championship,2022,,?,?,86.3,unknown,Li Zhang,,,,Functional,N,Nike
,Unknown,?,63,spain,-81kg,Junior Championship,2012,110.1,,300kg,121.5,Tokyo Lift Club,Li Zhang,?,,,,Y,
ath_7667,Hiro Tanaka,unknown,,Egypt,,European Cup,2015,140kg,216kg,?,?,Beijing Barbell,,0,Silver,World Record,Powerlifting,N,unknown
,?,F,?,Brazil,-81kg,Tokyo 2021,2019,179.5,209kg,,?,Berlin Power,Michael Johnson,0,,?,Functional,unknown,Eleiko
,Maria Rossi,Female,,Spain,-109kg,National Open,2012,?,,,50.8,Berlin Power,Anna Müller,?,Silver,Personal Best,Olympic,No,Under Armour
ath_7670,Youssef Ahmed,F,?,Russia,-81kg,European Cup,2017,60.8,?,,,unknown,Michael Johnson,,,,CrossFit,unknown,Eleiko
,Sofia López,F,55,France,-55kg,World Championship,2012,?,-1,300kg,?,unknown,Pedro López,?,Silver,?,Powerlifting,Yes,Puma
,James Lee,?,?,Spain,-96kg,National Open,2025,,,300kg,?,CN Barcelona,Pedro López,14,Silver,?,CrossFit,N,Puma
,Laura Gómez,M,?,Russia,-81kg,,2015,0,?,,,Roma Lifting,Michael Johnson,,?,?,Functional,Y,Rogue
7675,Emma Brown,Female,,BRA,-61kg,,2023,?,?,300kg,57kg,Cairo Strong,,0,?,World Record,,unknown,Under Armour
7676,Laura Gómez,F,,BRA,,Panamerican Games,2023,179.5,188.8,?,75kg,Roma Lifting,Anna Müller,,Bronze,World Record,,unknown,Adidas
,,unknown,25,Italy,-73kg,National Open,2024,87kg,218.5,320.6,139.8,Team USA,Pedro López,0,,World Record,Functional,Yes,Reebok
,Carlos Ruiz,?,?,usa,-67kg,World Championship,9999,133kg,139.7,376.7,?,Tokyo Lift Club,Unknown,0,,?,CrossFit,Yes,Rogue
,,M,32,China,-109kg,Junior Championship,2019,107.1,?,,103.3,unknown,Anna Müller,?,Bronze,,,No,unknown
,Carlos Ruiz,M,19,USA,73KG,World Championship,2022,,-1,377.4,,Team USA,Unknown,10,Gold,National Record,Olympic,Y,unknown
7681,Carlos Ruiz,Male,?,Unknown,-96kg,Tokyo 2021,2014,57.2,88kg,?,105kg,Team USA,Unknown,0,Bronze,World Record,Powerlifting,unknown,Puma
ath_7681,Sofia López,M,,spain,-96kg,National Open,2014,,181.2,151.5,,Roma Lifting,?,0,Bronze,,Functional,?,unknown
7683,James Lee,F,11,Italy,-55kg,Tokyo 2021,2025,140.4,,300kg,?,Berlin Power,Michael Johnson,,,?,,Yes,
ath_7683,Youssef Ahmed,?,32,Mexico,-67kg,Olympics 2020,2015,?,159kg,300kg,?,Tokyo Lift Club,Li Zhang,9,Bronze,National Record,Functional,N,Under Armour
ath_7684,Carlos Ruiz,M,,USA,73KG,European Cup,2024,0,120.3,300kg,78kg,Berlin Power,Li Zhang,12,,?,Functional,N,unknown
,Sarah Johnson,F,?,USA,-96kg,Junior Championship,2012,?,,?,132.2,Team USA,Carlos Ruiz,,,,CrossFit,Y,Eleiko
7687,Li Wei,M,22,USA,-55kg,National Open,2014,166kg,-1,,112kg,Tokyo Lift Club,Pedro López,,,Personal Best,?,N,Puma
ath_7687,?,?,19,Spain,-81kg,Panamerican Games,2017,112.8,-1,300kg,47.3,Tokyo Lift Club,Carlos Ruiz,0,,World Record,,N,Eleiko
ath_7688,James Lee,unknown,28,usa,73KG,National Open,2015,,?,208.4,?,Madrid Strength,Pedro López,20,Gold,World Record,Olympic,Y,Rogue
ath_7689,Hiro Tanaka,F,,spain,-55kg,Tokyo 2021,,?,?,?,,Madrid Strength,Carlos Ruiz,12,,World Record,?,Yes,Rogue
7691,Elena Petrova,?,,Russia,-81kg,Panamerican Games,2018,?,?,,,Cairo Strong,Carlos Ruiz,11,,,Functional,No,
7692,Miguel Santos,Male,62,Egypt,-61kg,European Cup,2015,74.1,?,?,102kg,unknown,Michael Johnson,0,Gold,Personal Best,Functional,unknown,
,David Müller,?,44,usa,-81kg,Continental Cup,9999,?,-1,300kg,,Cairo Strong,Unknown,13,,,,unknown,Puma
,,M,17,USA,-81kg,Continental Cup,2017,97kg,184.5,307.7,,unknown,Unknown,3,Silver,,Olympic,No,Nike
,Maria Rossi,?,,usa,,World Championship,2011,89kg,?,?,85kg,Beijing Barbell,Li Zhang,0,Gold,World Record,CrossFit,Yes,Under Armour
ath_7695,Hiro Tanaka,unknown,?,CHN,+109kg,Olympics 2020,2013,59.4,126.5,300kg,86kg,Berlin Power,?,?,Bronze,,Functional,?,Puma
,Hiro Tanaka,Female,?,China,-67kg,Olympics 2020,2018,153kg,,300kg,?,Roma Lifting,,?,Gold,National Record,?,?,
ath_7697,James Lee,Male,,Italy,-55kg,Continental Cup,,?,,231.3,66.6,unknown,?,0,Bronze,,?,?,
7699,Anna Kowalska,Male,39,Russia,-61kg,?,2014,0,170.8,,136.4,London Barbell,Carlos Ruiz,7,Silver,National Record,CrossFit,Yes,
7700,Hiro Tanaka,M,?,Italy,73KG,World Championship,2017,138kg,-1,,136.7,Madrid Strength,Pedro López,0,Gold,,Functional,?,unknown
7701,Youssef Ahmed,unknown,,Mexico,,?,2015,0,,,?,Team USA,Li Zhang,14,Bronze,?,Functional,unknown,Puma
,James Lee,Female,,Germany,-73kg,Olympics 2020,2021,,,,96kg,Roma Lifting,Unknown,20,,Personal Best,Powerlifting,unknown,Adidas
ath_7702,John Smith,unknown,12,spain,-61kg,Junior Championship,2023,?,,?,?,Beijing Barbell,Pedro López,18,,Personal Best,Olympic,Yes,
,Sarah Johnson,Female,23,China,-109kg,Tokyo 2021,9999,0,177kg,,,Madrid Strength,,12,,,CrossFit,unknown,Adidas
7705,?,Female,41,France,-73kg,World Championship,2022,0,-1,300kg,119.9,Beijing Barbell,Michael Johnson,19,Bronze,?,Olympic,N,Rogue
7706,Miguel Santos,F,44,CHN,-96kg,Junior Championship,2016,?,-1,231.4,51kg,Team USA,Li Zhang,?,Silver,Personal Best,Olympic,Yes,Puma
7707,Maria Rossi,M,32,Unknown,-55kg,European Cup,2023,129kg,?,?,,Berlin Power,Pedro López,0,,?,Functional,N,
7708,Li Wei,?,,CHN,-67kg,Tokyo 2021,2015,,,171.0,,Roma Lifting,Li Zhang,?,,,,Y,Adidas
ath_7708,David Müller,unknown,30,Spain,-67kg,Panamerican Games,,?,,?,83.8,London Barbell,Carlos Ruiz,5,,,Functional,Y,Eleiko
7710,David Müller,M,,Brazil,-81kg,Olympics 2020,2013,170.8,-1,300kg,76.9,Roma Lifting,Pedro López,?,,,Olympic,?,Eleiko
7711,Elena Petrova,F,,Japan,,European Cup,2025,157.4,-1,178.3,,unknown,Anna Müller,?,Gold,World Record,?,unknown,Nike
7712,Anna Kowalska,Female,29,Brazil,-81kg,Tokyo 2021,2021,?,,300kg,100.9,Tokyo Lift Club,Unknown,2,Silver,National Record,Powerlifting,Yes,Rogue
ath_7712,Sarah Johnson,Male,54,CHN,-81kg,Junior Championship,2016,0,181kg,?,,Beijing Barbell,Anna Müller,,?,National Record,CrossFit,Yes,Under Armour
,,Female,30,Egypt,-73kg,Olympics 2020,2025,161kg,?,207.3,103kg,Cairo Strong,Pedro López,,,,?,Yes,Under Armour
7715,Youssef Ahmed,unknown,18,Japan,-109kg,European Cup,2013,149.9,,280.4,82.9,Cairo Strong,Li Zhang,,Silver,?,CrossFit,?,unknown
ath_7715,Laura Gómez,Male,50,Egypt,-55kg,World Championship,?,?,132kg,300kg,,London Barbell,Carlos Ruiz,,,World Record,Powerlifting,No,Under Armour
ath_7716,Sofia López,unknown,34,USA,,?,2023,87.8,,,,Tokyo Lift Club,,?,,World Record,?,unknown,Nike
7718,Carlos Ruiz,Female,23,France,-96kg,Olympics 2020,2017,?,?,300kg,119.9,Berlin Power,Carlos Ruiz,0,Silver,World Record,CrossFit,No,Nike
ath_7718,Miguel Santos,F,,Spain,73KG,European Cup,2025,?,-1,300.2,79kg,CN Barcelona,Anna Müller,,Silver,,CrossFit,?,Nike
ath_7719,Miguel Santos,unknown,?,Spain,-55kg,,2024,,,300kg,80kg,unknown,Michael Johnson,0,Silver,,CrossFit,N,Under Armour
7721,Anna Kowalska,F,17,RUS,-55kg,National Open,2015,,102kg,?,?,Berlin Power,?,,,?,CrossFit,N,Rogue
ath_7721,David Müller,F,,usa,+109kg,World Championship,2014,,,?,102kg,Beijing Barbell,Unknown,,,Personal Best,CrossFit,No,Rogue
ath_7722,Anna Kowalska,?,?,Germany,-61kg,Tokyo 2021,2023,168.9,70kg,,80kg,London Barbell,Anna Müller,?,Bronze,?,Olympic,No,unknown
ath_7723,Laura Gómez,F,,usa,-73kg,Panamerican Games,2024,103kg,,,84.1,Team USA,Unknown,0,,,Powerlifting,No,Nike
ath_7724,Sofia López,?,,Spain,-55kg,National Open,2015,90.2,-1,253.0,?,Cairo Strong,Anna Müller,19,Silver,Personal Best,,Y,Adidas
7726,Maria Rossi,?,?,RUS,-61kg,Junior Championship,2016,?,117.8,300kg,,Berlin Power,Pedro López,0,Gold,Personal Best,?,N,Puma
ath_7726,Hiro Tanaka,M,40,Spain,+109kg,National Open,2015,?,162kg,273.4,81.2,Madrid Strength,,0,?,National Record,CrossFit,Yes,Puma
7728,Unknown,Female,?,Germany,-55kg,Continental Cup,2011,0,94kg,300kg,,Madrid Strength,Carlos Ruiz,?,,,Powerlifting,Y,Reebok
,Anna Kowalska,Male,21,usa,-81kg,,2024,0,211kg,,,CN Barcelona,Carlos Ruiz,0,,National Record,,Y,unknown
7730,Carlos Ruiz,Female,?,Brazil,-55kg,Tokyo 2021,2025,0,-1,321.1,?,London Barbell,Unknown,,Silver,National Record,,Y,Eleiko
7731,Anna Kowalska,?,13,CHN,-73kg,Olympics 2020,?,?,?,?,,Tokyo Lift Club,Michael Johnson,13,Bronze,World Record,Olympic,No,Puma
ath_7731,?,?,?,Egypt,,European Cup,9999,?,191kg,300kg,70kg,Madrid Strength,Michael Johnson,,Gold,Personal Best,?,N,unknown
,Laura Gómez,unknown,17,spain,-109kg,Panamerican Games,,52.7,181kg,?,?,Cairo Strong,Michael Johnson,19,Silver,Personal Best,,N,Adidas
7734,Li Wei,M,17,France,-96kg,European Cup,9999,,,?,138.1,CN Barcelona,Pedro López,,,World Record,?,N,Adidas
7735,Sofia López,F,,RUS,-73kg,?,2015,81.7,-1,307.5,45.4,Beijing Barbell,,17,,World Record,Powerlifting,?,
,Sarah Johnson,F,?,Unknown,-67kg,Tokyo 2021,?,161kg,,?,87kg,Team USA,Carlos Ruiz,,,National Record,CrossFit,Yes,Rogue
7737,Anna Kowalska,M,16,Mexico,-73kg,?,2025,,-1,?,133.8,Tokyo Lift Club,Li Zhang,?,?,Personal Best,Olympic,N,Adidas
,Sarah Johnson,unknown,20,Germany,,European Cup,2016,,-1,300kg,?,Roma Lifting,Michael Johnson,?,Bronze,,,Y,Rogue
ath_7738,Emma Brown,?,26,BRA,-109kg,World Championship,2018,0,?,300kg,137.0,London Barbell,,0,Bronze,?,,unknown,Nike
ath_7739,Hiro Tanaka,Female,?,France,-61kg,Panamerican Games,2016,?,168.1,300kg,51kg,Madrid Strength,Li Zhang,10,,?,,No,Reebok
,Hiro Tanaka,F,?,Italy,-55kg,Panamerican Games,,166.2,-1,?,,Beijing Barbell,,?,Gold,National Record,CrossFit,Yes,Under Armour
ath_7741,John Smith,F,56,Germany,-67kg,World Championship,2022,?,,,115kg,Beijing Barbell,Carlos Ruiz,9,?,?,Powerlifting,?,Adidas
ath_7742,Sarah Johnson,?,52,Spain,-81kg,National Open,2017,52kg,172.9,300kg,,Beijing Barbell,Unknown,15,Bronze,,CrossFit,No,Puma
ath_7743,Miguel Santos,Male,,Germany,,World Championship,2021,?,,,,Tokyo Lift Club,Carlos Ruiz,0,Gold,,,N,Under Armour
,James Lee,F,,France,-55kg,National Open,2018,,-1,300kg,53.5,Madrid Strength,Anna Müller,,Silver,Personal Best,,?,Nike
ath_7745,Carlos Ruiz,?,?,China,-61kg,Olympics 2020,2021,?,178.5,?,?,CN Barcelona,Carlos Ruiz,?,Bronze,,,No,Adidas
ath_7746,Emma Brown,F,40,usa,-73kg,?,?,94kg,168.7,?,,Roma Lifting,Li Zhang,0,Gold,,Olympic,No,Adidas
7748,Elena Petrova,Female,?,Unknown,-67kg,European Cup,?,?,-1,?,64.7,Madrid Strength,Carlos Ruiz,16,Silver,World Record,?,unknown,Adidas
ath_7748,Laura Gómez,unknown,20,Russia,-55kg,National Open,2017,52.0,,178.3,134.7,Team USA,,0,Bronze,,Powerlifting,unknown,Under Armour
ath_7749,?,Male,53,Brazil,-81kg,European Cup,2024,?,170kg,,87kg,unknown,Li Zhang,0,,,CrossFit,Y,Puma
7751,Maria Rossi,unknown,,CHN,73KG,Tokyo 2021,2011,69.6,182kg,?,?,Cairo Strong,Li Zhang,,Gold,Personal Best,CrossFit,unknown,
