athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,david müller,,34.0,mexico,73kg,national open,2014.0,0.0,145.0,300.0,77.8,berlin power,,,,,crossfit,y,eleiko
,elena petrova,f,30.0,japan,-96kg,junior championship,2024.0,84.0,145.0,300.0,60.0,berlin power,,,silver,,functional,n,under armour
,david müller,,40.0,brazil,+109kg,tokyo 2021,2016.0,143.0,145.0,300.0,69.0,,carlos ruiz,,silver,national record,functional,no,puma
9820,sofia lópez,f,34.0,russia,-67kg,tokyo 2021,2022.0,164.0,145.0,300.0,103.6,beijing barbell,,,,national record,,,reebok
ath_9820,,male,34.0,spain,,world championship,2015.0,162.0,175.0,300.0,90.0,berlin power,carlos ruiz,,gold,,powerlifting,,eleiko
ath_9821,li wei,male,34.0,,,olympics 2020,2017.0,84.0,177.8,189.9,90.0,berlin power,pedro lópez,0.0,,,crossfit,yes,nike
9823,youssef ahmed,,59.0,china,-96kg,olympics 2020,2015.0,84.0,107.0,300.0,90.0,team usa,pedro lópez,,gold,,functional,n,under armour
9824,sarah johnson,,34.0,spain,73kg,olympics 2020,2022.0,0.0,145.0,300.0,57.0,cairo strong,,0.0,gold,,crossfit,no,
ath_9824,hiro tanaka,f,34.0,spain,-67kg,junior championship,2022.0,84.0,145.0,300.0,90.0,berlin power,,,bronze,,powerlifting,no,eleiko
ath_9825,maria rossi,f,26.0,usa,-73kg,continental cup,2015.0,150.0,145.0,300.0,90.0,beijing barbell,carlos ruiz,12.0,,national record,olympic,y,
ath_9826,youssef ahmed,f,24.0,russia,-55kg,,2019.0,84.0,145.0,300.0,90.0,berlin power,,,,,,y,puma
,elena petrova,m,23.0,egypt,-96kg,,2022.0,0.0,145.0,300.0,95.0,beijing barbell,li zhang,11.0,silver,,crossfit,y,reebok
9829,anna kowalska,male,20.0,germany,-55kg,european cup,2011.0,105.3,211.7,300.0,136.2,cn barcelona,,8.0,silver,national record,crossfit,n,reebok
ath_9829,,f,34.0,,-96kg,,2014.0,84.0,145.0,300.0,90.0,team usa,carlos ruiz,0.0,,personal best,functional,,under armour
,miguel santos,,34.0,france,-81kg,world championship,2024.0,0.0,174.7,300.0,83.5,cn barcelona,michael johnson,,gold,world record,,y,
ath_9831,hiro tanaka,f,34.0,egypt,-109kg,national open,2016.0,61.0,84.0,300.0,90.0,cairo strong,anna müller,0.0,bronze,,crossfit,,
,,male,42.0,,73kg,world championship,2021.0,84.0,145.0,300.0,90.0,beijing barbell,,19.0,bronze,personal best,functional,no,
ath_9833,,m,34.0,france,-109kg,european cup,2013.0,84.0,145.0,300.0,93.0,cairo strong,carlos ruiz,1.0,bronze,,,,puma
ath_9834,anna kowalska,f,34.0,bra,-96kg,tokyo 2021,2011.0,180.0,145.0,300.0,90.0,tokyo lift club,,,bronze,,crossfit,no,reebok
,,female,34.0,mexico,73kg,national open,2015.0,84.0,145.0,300.0,64.0,london barbell,,0.0,,,functional,,under armour
9837,hiro tanaka,,34.0,spain,-109kg,national open,2015.0,0.0,144.3,300.0,56.0,london barbell,,,,,crossfit,yes,nike
9838,hiro tanaka,male,42.0,chn,-96kg,panamerican games,2015.0,0.0,145.0,300.0,90.0,team usa,,,,,powerlifting,yes,puma
9839,li wei,f,34.0,rus,,world championship,2015.0,151.0,189.0,300.0,90.0,roma lifting,,,,world record,,no,adidas
,,female,34.0,egypt,-81kg,continental cup,2014.0,84.0,80.2,300.0,90.0,cn barcelona,,,,personal best,,,puma
ath_9840,sofia lópez,,41.0,rus,-73kg,european cup,2024.0,0.0,145.0,300.0,90.0,cn barcelona,michael johnson,0.0,,,functional,n,nike
,emma brown,m,42.0,germany,-81kg,panamerican games,2015.0,0.0,145.0,300.0,90.0,tokyo lift club,pedro lópez,14.0,,personal best,,,eleiko
,sarah johnson,female,63.0,rus,-67kg,tokyo 2021,2021.0,84.0,145.0,300.0,90.0,tokyo lift club,,,gold,,,yes,
,sarah johnson,female,34.0,usa,-61kg,tokyo 2021,2019.0,0.0,145.0,300.0,90.0,madrid strength,,,,world record,,,adidas
9845,john smith,,34.0,rus,,olympics 2020,2015.0,84.0,145.0,329.1,90.0,tokyo lift club,,,bronze,,,yes,rogue
9846,youssef ahmed,female,55.0,rus,-109kg,european cup,2015.0,84.0,145.0,240.5,94.0,cn barcelona,carlos ruiz,,,national record,powerlifting,,reebok
ath_9846,,,34.0,germany,-96kg,continental cup,2011.0,0.0,145.0,300.0,90.0,cn barcelona,anna müller,,silver,,,,
,youssef ahmed,m,59.0,russia,-96kg,tokyo 2021,2014.0,0.0,145.0,190.8,70.0,cn barcelona,carlos ruiz,10.0,,,functional,y,nike
ath_9848,carlos ruiz,,49.0,mexico,-81kg,olympics 2020,2012.0,84.0,145.0,300.0,90.0,team usa,,0.0,bronze,,crossfit,y,puma
9850,sarah johnson,m,31.0,bra,,continental cup,2012.0,138.0,145.0,300.0,90.0,tokyo lift club,anna müller,0.0,silver,,crossfit,no,under armour
ath_9850,li wei,m,34.0,spain,-96kg,,2023.0,84.0,145.0,300.0,90.0,,carlos ruiz,,gold,,olympic,n,nike
ath_9851,emma brown,m,44.0,japan,-61kg,national open,2022.0,86.0,198.0,192.5,90.0,tokyo lift club,,0.0,silver,national record,olympic,,adidas
9853,emma brown,female,53.0,italy,,panamerican games,2011.0,84.0,145.0,384.8,90.0,cn barcelona,,,bronze,national record,olympic,,under armour
,james lee,f,39.0,rus,,world championship,2013.0,0.0,79.6,300.0,90.0,cairo strong,li zhang,18.0,gold,world record,,y,nike
ath_9854,elena petrova,male,33.0,germany,-109kg,,2015.0,0.0,145.0,300.0,93.0,london barbell,pedro lópez,,bronze,national record,olympic,yes,nike
,carlos ruiz,,34.0,,-67kg,world championship,2016.0,65.0,172.0,266.1,90.0,beijing barbell,carlos ruiz,1.0,,,olympic,n,puma
,,,34.0,usa,,tokyo 2021,2022.0,90.7,183.0,300.0,90.0,cn barcelona,li zhang,,,,,n,eleiko
ath_9857,elena petrova,f,34.0,germany,+109kg,national open,2011.0,84.0,83.0,247.3,90.0,london barbell,li zhang,11.0,,national record,,n,nike
9859,maria rossi,female,34.0,japan,,national open,2025.0,84.0,145.0,300.0,59.4,madrid strength,anna müller,4.0,,,powerlifting,no,eleiko
ath_9859,anna kowalska,f,67.0,usa,-67kg,,2017.0,84.0,145.0,295.6,90.0,team usa,pedro lópez,,,,olympic,no,reebok
9861,john smith,f,33.0,germany,-61kg,european cup,2025.0,52.7,145.0,300.0,90.0,cn barcelona,carlos ruiz,15.0,,world record,functional,n,puma
,james lee,female,26.0,france,-73kg,,2022.0,0.0,145.0,340.0,99.0,berlin power,,,silver,national record,,yes,eleiko
,,f,34.0,chn,-73kg,tokyo 2021,2013.0,0.0,145.0,300.0,90.0,madrid strength,anna müller,,,national record,,no,
,carlos ruiz,,34.0,china,,olympics 2020,2010.0,84.0,184.8,379.5,57.0,cn barcelona,pedro lópez,3.0,,,olympic,yes,reebok
ath_9864,anna kowalska,f,34.0,mexico,73kg,junior championship,2015.0,130.0,208.0,300.0,65.0,roma lifting,,,gold,,crossfit,no,eleiko
,miguel santos,male,34.0,spain,+109kg,world championship,2010.0,176.5,72.0,300.0,120.0,team usa,,,,,powerlifting,no,reebok
ath_9866,carlos ruiz,,34.0,russia,-73kg,panamerican games,2016.0,0.0,145.0,300.0,108.0,roma lifting,,,,,olympic,yes,eleiko
ath_9867,elena petrova,,62.0,russia,-67kg,,2024.0,84.0,145.0,300.0,135.5,team usa,,,bronze,,functional,n,rogue
9869,laura gómez,m,34.0,russia,-61kg,,2010.0,136.5,145.0,300.0,77.6,cairo strong,,0.0,silver,,functional,,eleiko
ath_9869,sarah johnson,female,23.0,mexico,-96kg,national open,2015.0,84.0,195.7,300.0,76.3,cairo strong,carlos ruiz,,silver,,powerlifting,,reebok
,john smith,,12.0,usa,+109kg,panamerican games,2013.0,0.0,145.0,300.0,90.0,,,,bronze,world record,olympic,yes,
ath_9871,james lee,,45.0,chn,-81kg,european cup,2024.0,84.0,145.0,300.0,90.0,berlin power,,,,,functional,no,puma
9873,,female,34.0,russia,-67kg,,2015.0,118.0,145.0,300.0,148.3,cn barcelona,carlos ruiz,,,,olympic,,adidas
ath_9873,emma brown,,19.0,japan,-73kg,,2012.0,0.0,165.0,193.8,129.0,,michael johnson,0.0,,national record,crossfit,yes,puma
9875,,female,23.0,rus,-67kg,tokyo 2021,2015.0,86.0,145.0,300.0,90.0,roma lifting,,3.0,gold,national record,crossfit,yes,under armour
ath_9875,laura gómez,,41.0,japan,-81kg,continental cup,2016.0,78.1,145.0,300.0,90.0,london barbell,,,bronze,,olympic,yes,
ath_9876,,f,27.0,usa,-96kg,continental cup,2010.0,84.0,145.0,300.0,90.0,berlin power,,0.0,bronze,,olympic,yes,nike
,emma brown,male,34.0,china,,panamerican games,2012.0,0.0,145.0,253.7,90.0,berlin power,carlos ruiz,,,,,,eleiko
,carlos ruiz,m,34.0,spain,-73kg,panamerican games,2017.0,84.0,146.0,300.0,90.0,cn barcelona,,10.0,silver,,functional,,under armour
ath_9879,hiro tanaka,,34.0,france,-55kg,panamerican games,2014.0,180.0,102.0,300.0,90.0,berlin power,carlos ruiz,8.0,,national record,functional,,
ath_9880,elena petrova,m,34.0,germany,-67kg,european cup,2015.0,84.0,84.3,300.0,100.0,cairo strong,,9.0,bronze,,powerlifting,n,under armour
ath_9881,,,39.0,,,olympics 2020,2015.0,135.1,145.0,300.0,90.0,london barbell,,,silver,world record,olympic,,
ath_9882,li wei,female,34.0,brazil,73kg,olympics 2020,2017.0,167.0,145.0,300.0,90.0,berlin power,,,bronze,personal best,crossfit,yes,rogue
ath_9883,,m,36.0,rus,,panamerican games,2024.0,84.0,145.0,368.9,90.0,cn barcelona,,,bronze,,,yes,eleiko
ath_9884,emma brown,,34.0,rus,-61kg,world championship,2012.0,66.0,145.0,300.0,90.0,beijing barbell,,0.0,bronze,national record,crossfit,y,reebok
,sofia lópez,female,57.0,spain,-67kg,olympics 2020,2021.0,84.0,145.0,300.0,90.0,roma lifting,michael johnson,7.0,,world record,crossfit,,nike
9887,james lee,m,29.0,italy,-55kg,tokyo 2021,2022.0,96.5,162.1,300.0,90.0,madrid strength,carlos ruiz,0.0,,,crossfit,n,
ath_9887,youssef ahmed,m,34.0,spain,-96kg,junior championship,2017.0,84.0,145.0,300.0,93.8,roma lifting,,0.0,,,olympic,no,under armour
9889,maria rossi,,34.0,usa,-81kg,olympics 2020,2024.0,84.0,84.0,300.0,103.4,team usa,carlos ruiz,,bronze,national record,olympic,n,
,david müller,,34.0,russia,73kg,panamerican games,2020.0,0.0,145.0,262.3,90.0,,michael johnson,0.0,silver,,,y,puma
ath_9890,carlos ruiz,,38.0,japan,,,2023.0,84.0,189.4,300.0,79.0,team usa,carlos ruiz,,,national record,olympic,n,eleiko
9892,anna kowalska,m,34.0,japan,+109kg,world championship,2014.0,158.0,136.4,199.3,79.9,team usa,michael johnson,,gold,personal best,crossfit,,rogue
,,m,65.0,spain,-67kg,olympics 2020,2023.0,143.0,104.5,300.0,90.0,cairo strong,,10.0,silver,,,n,reebok
ath_9893,james lee,f,41.0,mexico,-81kg,,2025.0,0.0,145.0,300.0,90.0,berlin power,li zhang,10.0,gold,,olympic,y,
9895,john smith,,34.0,france,,,2021.0,110.7,217.8,300.0,45.9,london barbell,michael johnson,0.0,bronze,national record,olympic,n,eleiko
ath_9895,miguel santos,male,25.0,france,-61kg,continental cup,2012.0,0.0,145.0,300.0,90.0,tokyo lift club,,0.0,,national record,crossfit,,reebok
,anna kowalska,m,34.0,,-96kg,tokyo 2021,2023.0,0.0,145.0,168.5,70.0,cn barcelona,,2.0,bronze,personal best,powerlifting,y,rogue
ath_9897,carlos ruiz,,34.0,chn,,olympics 2020,2018.0,0.0,125.4,300.0,90.0,,,18.0,,personal best,crossfit,no,eleiko
ath_9898,anna kowalska,,34.0,rus,-73kg,european cup,2015.0,161.2,145.0,157.1,109.1,beijing barbell,anna müller,19.0,,,olympic,y,puma
ath_9899,miguel santos,f,34.0,egypt,,world championship,2020.0,115.7,145.0,300.0,90.0,tokyo lift club,anna müller,,,,powerlifting,y,nike
9901,carlos ruiz,m,34.0,bra,-81kg,continental cup,2010.0,84.0,145.0,247.7,66.8,madrid strength,anna müller,,,world record,crossfit,y,adidas
,,female,34.0,,+109kg,national open,2020.0,0.0,145.0,300.0,118.0,london barbell,pedro lópez,0.0,bronze,world record,,n,adidas
9903,elena petrova,,42.0,china,-67kg,olympics 2020,2018.0,0.0,145.0,300.0,90.0,cn barcelona,anna müller,,bronze,national record,powerlifting,,puma
,li wei,m,16.0,france,73kg,european cup,2014.0,0.0,145.0,300.0,90.0,cairo strong,li zhang,,gold,world record,functional,yes,
ath_9904,sarah johnson,,34.0,italy,-67kg,continental cup,2015.0,164.8,85.0,300.0,90.0,roma lifting,michael johnson,0.0,,,,,
9906,david müller,female,45.0,rus,73kg,,2014.0,84.0,202.7,300.0,90.0,cn barcelona,pedro lópez,,,world record,powerlifting,n,
,sofia lópez,,66.0,usa,-109kg,tokyo 2021,2021.0,84.0,145.0,300.0,90.0,berlin power,anna müller,,silver,world record,crossfit,y,
,james lee,,36.0,spain,73kg,panamerican games,2019.0,84.0,145.0,300.0,90.0,team usa,,,bronze,world record,,y,nike
ath_9908,john smith,m,59.0,chn,-109kg,junior championship,2015.0,173.0,145.0,274.0,90.0,team usa,,9.0,,personal best,,,rogue
9910,anna kowalska,,35.0,bra,-81kg,national open,2019.0,84.0,132.2,300.0,90.0,roma lifting,carlos ruiz,,gold,,crossfit,,nike
,sofia lópez,f,34.0,russia,-61kg,continental cup,2013.0,93.0,145.0,300.0,90.0,cn barcelona,pedro lópez,,,personal best,powerlifting,n,
ath_9911,maria rossi,m,34.0,china,-96kg,european cup,2024.0,84.0,70.7,265.5,90.0,,pedro lópez,,bronze,,,,
9913,sofia lópez,male,34.0,usa,,continental cup,2011.0,84.0,145.0,155.2,90.0,beijing barbell,anna müller,,,,olympic,y,under armour
9914,,male,27.0,,,junior championship,2010.0,130.8,145.0,288.2,137.5,team usa,pedro lópez,3.0,,world record,crossfit,y,reebok
9915,,male,30.0,china,-73kg,panamerican games,2020.0,61.5,107.0,300.0,54.0,london barbell,pedro lópez,0.0,gold,national record,functional,y,eleiko
9916,youssef ahmed,male,34.0,spain,-67kg,olympics 2020,2024.0,84.0,145.0,261.5,90.0,team usa,pedro lópez,,silver,national record,,,under armour
ath_9916,,f,19.0,japan,-55kg,continental cup,2015.0,84.0,145.0,300.0,83.0,roma lifting,,0.0,,personal best,,yes,puma
ath_9917,john smith,,39.0,france,,tokyo 2021,2014.0,131.2,207.5,300.0,90.0,team usa,pedro lópez,,gold,,functional,yes,under armour
ath_9918,elena petrova,,34.0,japan,-109kg,panamerican games,2014.0,0.0,194.6,300.0,65.0,cairo strong,carlos ruiz,,bronze,personal best,powerlifting,no,adidas
ath_9919,david müller,male,44.0,mexico,73kg,tokyo 2021,2023.0,84.0,124.8,300.0,55.0,london barbell,carlos ruiz,,,,powerlifting,,eleiko
9921,maria rossi,female,26.0,china,-109kg,,2013.0,161.0,145.0,300.0,100.0,cn barcelona,,,silver,,,n,puma
,sarah johnson,,34.0,spain,-61kg,european cup,2015.0,134.0,145.0,300.0,90.0,roma lifting,,5.0,,personal best,olympic,n,
ath_9922,james lee,m,34.0,germany,73kg,national open,2014.0,84.0,145.0,300.0,77.0,berlin power,anna müller,0.0,bronze,,crossfit,,nike
ath_9923,sarah johnson,,34.0,spain,,junior championship,2023.0,116.2,114.0,300.0,90.0,,,,,national record,crossfit,,rogue
ath_9924,john smith,male,34.0,france,73kg,,2025.0,83.0,200.0,300.0,64.9,cn barcelona,li zhang,0.0,,,,,puma
,carlos ruiz,,33.0,usa,+109kg,european cup,2021.0,163.0,145.0,300.0,90.0,madrid strength,li zhang,,,personal best,olympic,yes,
,sarah johnson,male,36.0,bra,-109kg,junior championship,2015.0,105.5,206.0,285.6,58.0,,,0.0,gold,national record,powerlifting,no,under armour
,sarah johnson,male,25.0,france,-61kg,,2015.0,0.0,145.0,355.4,90.0,beijing barbell,anna müller,,,,powerlifting,n,
,elena petrova,,34.0,brazil,-67kg,,2017.0,74.8,145.0,300.0,68.0,london barbell,michael johnson,,,,,,adidas
9930,david müller,m,34.0,usa,-55kg,olympics 2020,2020.0,0.0,163.0,300.0,90.0,madrid strength,michael johnson,13.0,silver,,,yes,adidas
,laura gómez,m,23.0,mexico,-81kg,european cup,2015.0,110.0,146.0,300.0,90.0,berlin power,anna müller,,gold,world record,functional,y,under armour
,miguel santos,m,19.0,china,-67kg,panamerican games,2018.0,84.0,134.8,194.0,54.5,berlin power,,,,,olympic,,
9933,emma brown,f,34.0,italy,73kg,continental cup,2012.0,79.4,145.0,300.0,90.0,roma lifting,anna müller,3.0,gold,national record,functional,yes,nike
9934,james lee,m,38.0,germany,-109kg,,2018.0,0.0,219.0,128.2,60.0,london barbell,anna müller,,bronze,,,,
ath_9934,sofia lópez,f,46.0,brazil,-55kg,,2011.0,0.0,146.0,300.0,90.0,,anna müller,,bronze,,,yes,reebok
ath_9935,anna kowalska,,22.0,china,,world championship,2015.0,82.2,145.0,222.9,86.0,berlin power,,,,,crossfit,yes,under armour
,,male,34.0,usa,,continental cup,2015.0,84.0,145.0,300.0,78.8,beijing barbell,anna müller,0.0,,,powerlifting,no,reebok
,,male,34.0,chn,,olympics 2020,2017.0,0.0,154.0,300.0,56.6,london barbell,,,,,,y,
9939,james lee,female,34.0,spain,-55kg,national open,2013.0,84.0,179.0,300.0,90.0,berlin power,pedro lópez,,silver,world record,functional,no,nike
ath_9939,,female,65.0,china,73kg,tokyo 2021,2019.0,84.0,110.0,297.6,90.0,tokyo lift club,carlos ruiz,0.0,gold,,,y,rogue
9941,anna kowalska,f,34.0,mexico,-55kg,panamerican games,2011.0,0.0,150.0,300.0,143.0,,michael johnson,,silver,,,,
ath_9941,carlos ruiz,m,40.0,rus,73kg,junior championship,2015.0,149.0,145.0,272.3,90.0,beijing barbell,anna müller,0.0,,,crossfit,,
9943,sofia lópez,female,15.0,brazil,-55kg,world championship,2015.0,178.0,145.0,300.0,90.0,berlin power,anna müller,,silver,,,,nike
,james lee,male,34.0,japan,,,2023.0,172.2,173.0,300.0,112.4,berlin power,,0.0,bronze,national record,olympic,yes,puma
,li wei,male,34.0,france,-81kg,olympics 2020,2021.0,0.0,200.1,300.0,60.0,london barbell,anna müller,17.0,gold,,powerlifting,n,rogue
9946,,male,34.0,china,-55kg,national open,2015.0,168.0,188.0,300.0,90.0,roma lifting,pedro lópez,,bronze,,,n,
9947,david müller,f,34.0,usa,-109kg,olympics 2020,2024.0,84.0,145.0,300.0,55.2,cn barcelona,,0.0,,,,,reebok
,li wei,male,34.0,rus,-109kg,olympics 2020,2014.0,150.0,145.0,300.0,90.0,madrid strength,anna müller,,gold,,,no,reebok
,sofia lópez,,54.0,spain,-96kg,world championship,2012.0,0.0,121.0,300.0,90.0,london barbell,anna müller,,,,,yes,under armour
,james lee,female,34.0,germany,73kg,,2020.0,0.0,133.2,300.0,137.9,tokyo lift club,,0.0,,,,y,nike
,maria rossi,male,25.0,spain,-81kg,junior championship,2015.0,70.7,145.0,300.0,142.3,london barbell,pedro lópez,,gold,national record,crossfit,yes,
9952,elena petrova,m,34.0,,,european cup,2014.0,84.0,103.0,300.0,93.0,roma lifting,,,,,olympic,,adidas
ath_9952,,female,36.0,france,,european cup,2021.0,132.1,145.0,300.0,94.0,cn barcelona,michael johnson,,gold,,olympic,,
,hiro tanaka,f,34.0,china,,world championship,2025.0,176.7,145.0,300.0,90.0,team usa,li zhang,,,,olympic,,
ath_9954,,female,64.0,usa,-67kg,panamerican games,2024.0,84.0,145.0,300.0,90.0,roma lifting,carlos ruiz,,,world record,crossfit,,
,carlos ruiz,,37.0,chn,-109kg,national open,2017.0,84.0,145.0,220.5,52.0,beijing barbell,,,,,olympic,yes,
ath_9956,james lee,f,33.0,rus,73kg,,2025.0,0.0,145.0,300.0,112.0,team usa,,,,world record,,y,
ath_9957,sarah johnson,f,16.0,brazil,-109kg,world championship,2022.0,113.0,145.0,300.0,124.5,beijing barbell,anna müller,,gold,personal best,,yes,
ath_9958,hiro tanaka,,34.0,,-96kg,world championship,2018.0,0.0,145.0,277.8,105.0,,carlos ruiz,12.0,,personal best,olympic,,under armour
9960,john smith,m,34.0,france,73kg,national open,2012.0,84.0,145.0,300.0,94.8,,,0.0,gold,,crossfit,,nike
ath_9960,,female,27.0,russia,-61kg,continental cup,2024.0,67.1,145.0,300.0,90.0,,pedro lópez,12.0,,personal best,crossfit,yes,rogue
9962,maria rossi,,34.0,usa,-55kg,european cup,2022.0,104.0,145.0,300.0,66.0,beijing barbell,carlos ruiz,0.0,gold,,powerlifting,yes,reebok
ath_9962,,male,18.0,rus,-73kg,european cup,2019.0,137.0,139.4,300.0,54.0,roma lifting,anna müller,,,,,,
ath_9963,james lee,female,34.0,russia,73kg,european cup,2013.0,81.0,101.4,300.0,88.0,team usa,carlos ruiz,3.0,gold,,functional,no,rogue
ath_9964,,male,22.0,,-96kg,european cup,2017.0,145.8,145.0,204.4,90.0,beijing barbell,,3.0,gold,,,y,adidas
ath_9965,,,36.0,chn,73kg,world championship,2024.0,84.0,145.0,300.0,118.8,tokyo lift club,,,bronze,,functional,n,puma
9967,emma brown,male,69.0,france,-73kg,panamerican games,2024.0,84.0,188.0,300.0,73.0,roma lifting,michael johnson,5.0,bronze,national record,,y,under armour
ath_9967,li wei,female,34.0,spain,,panamerican games,2015.0,0.0,101.0,300.0,90.0,cairo strong,anna müller,,,,functional,no,adidas
,laura gómez,,34.0,usa,-61kg,,2011.0,84.0,145.0,300.0,82.0,team usa,li zhang,,gold,,powerlifting,y,nike
9970,james lee,male,34.0,bra,+109kg,olympics 2020,2024.0,84.0,145.0,300.0,90.0,london barbell,li zhang,,,world record,crossfit,no,nike
9971,miguel santos,f,44.0,egypt,-73kg,,2017.0,84.0,199.0,300.0,77.0,cairo strong,li zhang,,,national record,,n,under armour
ath_9971,john smith,female,25.0,italy,+109kg,panamerican games,2021.0,84.0,208.5,300.0,115.6,london barbell,pedro lópez,0.0,,,crossfit,no,rogue
9973,,male,34.0,usa,-96kg,national open,2024.0,84.0,145.0,300.0,82.5,roma lifting,anna müller,9.0,,national record,crossfit,,puma
ath_9973,,male,34.0,china,-96kg,european cup,2018.0,97.5,209.0,300.0,90.0,team usa,pedro lópez,2.0,,,powerlifting,y,nike
9975,,f,13.0,china,,,2016.0,84.0,145.0,300.0,145.7,cn barcelona,,0.0,,world record,,yes,reebok
,,,17.0,france,-61kg,tokyo 2021,2012.0,84.0,160.1,144.4,148.8,team usa,carlos ruiz,,bronze,world record,olympic,n,nike
ath_9976,emma brown,,31.0,france,-67kg,national open,2025.0,109.0,145.0,300.0,90.0,team usa,pedro lópez,,silver,national record,powerlifting,y,eleiko
9978,david müller,f,34.0,chn,-81kg,national open,2014.0,162.0,109.0,300.0,103.0,madrid strength,pedro lópez,,bronze,,olympic,n,
,john smith,m,40.0,italy,-96kg,,2010.0,120.6,145.0,300.0,90.0,,michael johnson,,,,crossfit,no,reebok
ath_9979,hiro tanaka,m,34.0,bra,-73kg,,2018.0,52.2,145.0,300.0,90.0,tokyo lift club,anna müller,0.0,,world record,olympic,,
ath_9980,hiro tanaka,,34.0,italy,+109kg,panamerican games,2025.0,112.4,213.0,300.0,110.0,cairo strong,,2.0,,,,no,rogue
